		2
		Tromsø
		Kirkenes
	Smart Player
		221
		1
		Göteborg
		Jönköping
	cities
		Aalborg	154
		Aarhus	250
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	20
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	110
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	100
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=24
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		364
		1
		Aalborg
		Aarhus
	Random Player
		342
		1
		Tromsø
		Kirkenes
	Smart Player
		292
		2
		Jönköping
		Kvillsfors
	cities
		Aalborg	154
		Aarhus	250
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	20
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	100
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=25
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		386
		2
		Aarhus
		Aalborg
	Random Player
		346
		4
		Kirkenes
		Tromsø
	Smart Player
		292
		1
		Jönköping
		Kvillsfors
	cities
		Aalborg	154
		Aarhus	228
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	100
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=26
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		386
		1
		Aarhus
		Aalborg
	Random Player
		346
		3
		Kirkenes
		Tromsø
	Smart Player
		338
		2
		Kvillsfors
		Jönköping
	cities
		Aalborg	154
		Aarhus	228
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=27
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		520
		2
		Aalborg
		Aarhus
	Random Player
		346
		2
		Kirkenes
		Tromsø
	Smart Player
		338
		1
		Kvillsfors
		Jönköping
	cities
		Aalborg	20
		Aarhus	228
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=28
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		520
		1
		Aalborg
		Aarhus
	Random Player
		346
		1
		Kirkenes
		Tromsø
	Smart Player
		302
		3
		Jönköping
		Linköping
	cities
		Aalborg	20
		Aarhus	228
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	18
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=29
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		738
		2
		Aarhus
		Odense
	Random Player
		359
		4
		Tromsø
		Kirkenes
	Smart Player
		302
		2
		Jönköping
		Linköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=30
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		738
		1
		Aarhus
		Odense
	Random Player
		359
		3
		Tromsø
		Kirkenes
	Smart Player
		302
		1
		Jönköping
		Linköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	70
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	80
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=31
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		757
		3
		Odense
		Esbjerg
	Random Player
		359
		2
		Tromsø
		Kirkenes
	Smart Player
		321
		3
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=32
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		757
		2
		Odense
		Esbjerg
	Random Player
		359
		1
		Tromsø
		Kirkenes
	Smart Player
		321
		2
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	16
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=33
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		757
		1
		Odense
		Esbjerg
	Random Player
		366
		4
		Kirkenes
		Tromsø
	Smart Player
		321
		1
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	125
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	39
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=34
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		816
		3
		Esbjerg
		Herning
	Random Player
		366
		3
		Kirkenes
		Tromsø
	Smart Player
		339
		3
		Jönköping
		Helsingborg
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=35
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		816
		2
		Esbjerg
		Herning
	Random Player
		366
		2
		Kirkenes
		Tromsø
	Smart Player
		339
		2
		Jönköping
		Helsingborg
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=36
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		816
		1
		Esbjerg
		Herning
	Random Player
		366
		1
		Kirkenes
		Tromsø
	Smart Player
		339
		1
		Jönköping
		Helsingborg
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	65
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	5
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	100
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=37
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		858
		2
		Herning
		Struer
	Random Player
		371
		4
		Tromsø
		Kirkenes
	Smart Player
		400
		1
		Helsingborg
		Malmö
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	23
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	95
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=38
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		858
		1
		Herning
		Struer
	Random Player
		371
		3
		Tromsø
		Kirkenes
	Smart Player
		462
		3
		Malmö
		Karlskrona
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	23
		Nykøbing	50
		Odense	51
		Struer	100
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=39
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		949
		2
		Struer
		Herning
	Random Player
		371
		2
		Tromsø
		Kirkenes
	Smart Player
		462
		2
		Malmö
		Karlskrona
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	23
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=40
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		949
		1
		Struer
		Herning
	Random Player
		371
		1
		Tromsø
		Kirkenes
	Smart Player
		462
		1
		Malmö
		Karlskrona
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	23
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	90
		Karlskrona	75
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=41
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		960
		3
		Herning
		Esbjerg
	Random Player
		371
		4
		Kirkenes
		Tromsø
	Smart Player
		482
		1
		Karlskrona
		Kalmar
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	90
		Karlskrona	55
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=42
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		960
		2
		Herning
		Esbjerg
	Random Player
		371
		3
		Kirkenes
		Tromsø
	Smart Player
		510
		1
		Kalmar
		Karlskrona
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	62
		Karlskrona	55
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=43
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		960
		1
		Herning
		Esbjerg
	Random Player
		371
		2
		Kirkenes
		Tromsø
	Smart Player
		541
		1
		Karlskrona
		Kalmar
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	66
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	62
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=44
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1013
		3
		Esbjerg
		Odense
	Random Player
		371
		1
		Kirkenes
		Tromsø
	Smart Player
		590
		4
		Kalmar
		Linköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=45
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1013
		2
		Esbjerg
		Odense
	Random Player
		371
		4
		Tromsø
		Kirkenes
	Smart Player
		590
		3
		Kalmar
		Linköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=46
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1013
		1
		Esbjerg
		Odense
	Random Player
		371
		3
		Tromsø
		Kirkenes
	Smart Player
		590
		2
		Kalmar
		Linköping
	cities
		Aalborg	20
